,duration,duration,duration,duration,duration,duration,duration,up_flow,up_flow,up_flow,up_flow,up_flow,up_flow,up_flow,down_flow,down_flow,down_flow,down_flow,down_flow,down_flow,down_flow
19915,65.875,60.0,196,11,2240.65,47.33550464503363,60.0,84473.4375,5034.5,1165573,588,83396213252.92917,288784.0252730908,5034.5,3868.8125,2528.0,10587,61,10990188.5625,3315.145330524742,2528.0
19923,279.13235294117646,60.5,4843,10,385017.47864923766,620.4977668366242,60.5,371528.1617647059,34334.0,22657601,0,3834290131907.262,1958134.3498103654,34334.0,86426.74264705883,25395.0,4328730,7,141792703012.37027,376553.7186277282,25395.0
19927,217.98387096774192,105.0,1773,10,96472.01612903221,310.5994464403184,105.0,3114216.5161290322,267081.0,58568243,0,79320776145220.78,8906221.204597423,267081.0,70680.12903225806,38747.0,367128,1577,7165651176.37652,84650.16938185369,38747.0
19936,150.2685185185185,41.0,1729,10,75355.56273797162,274.50967694777466,41.0,3054953.3703703703,1739118.5,23584821,166,20187247131892.18,4493022.048898957,1739118.5,27504.64814814815,10472.0,672744,0,6730600151.912425,82040.23495768661,10472.0
19938,65.875,31.5,277,10,7971.267857142857,89.28195706380353,31.5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
19944,122.84829721362229,53.0,1250,10,31417.129088706413,177.2487773969299,53.0,320281.82043343654,72991.0,11331950,0,763866753506.148,873994.7102277839,72991.0,26609.47987616099,11051.0,784596,5,4781164537.393228,69145.96544552132,11051.0
19948,290.86267605633805,151.5,4485,10,159575.86470675917,399.46947906787466,151.5,1891.487676056338,382.0,13610,0,6283862.16916002,2506.7632854260532,382.0,3783.989436619718,2100.0,52147,0,20717705.139218017,4551.67058773128,2100.0
19950,77.88235294117646,51.0,343,24,5669.48529411765,75.2959845816339,51.0,83807.76470588235,7719.0,214521,496,9478335594.441177,97356.74395973387,7719.0,5182.529411764706,2959.0,21119,305,39174739.889705874,6258.972750356553,2959.0
19952,26.0,26.0,37,15,242.0,15.556349186104045,26.0,47302.5,47302.5,93255,1350,4223264512.5,64986.64872494965,47302.5,723.5,723.5,1280,167,619384.5,787.0098474606274,723.5
19956,73.58620689655173,53.0,269,10,4103.5450695704785,64.05891873557091,53.0,1076304.7413793104,56757.5,9082098,0,4723120014526.687,2173274.0311628184,56757.5,9768.672413793103,6663.5,49195,0,82576241.6276467,9087.147056565482,6663.5
19957,38.133028832429346,27.0,807,10,1806.1696198069933,42.499054340149655,27.0,100074.39394804453,12094.0,11950723,0,161618548178.0175,402018.0943415576,12094.0,9467.554096488724,9392.0,145436,0,40425799.27741253,6358.128598684721,9392.0
19964,208.72871572871574,100.0,1802,10,78274.14017132521,279.77516003270415,100.0,1218021.1515151516,501097.0,23013513,0,4051144112295.2603,2012745.416662341,501097.0,34194.47330447331,17947.0,557767,0,2868153375.859474,53555.14331844771,17947.0
19965,144.38181818181818,90.0,876,11,22769.79595959596,150.89663998776103,90.0,904466.9636363636,652744.0,3991492,3570,980227906440.0726,990064.5971046903,652744.0,100391.74545454545,64238.0,405193,1879,8705067837.008081,93300.95303376103,64238.0
19967,576.4888888888889,275.0,6290,10,973188.6796504371,986.5032588138962,275.0,11903.066666666668,6302.5,168419,115,662187495.658427,25733.004015435643,6302.5,43038.38888888889,16219.5,612729,1811,7715812695.229092,87839.69885666214,16219.5
19978,748.75,345.5,3349,12,1218732.5,1103.9621823232897,345.5,6371.5,6886.0,12393,266,12860705.142857144,3586.1825306106693,6886.0,6516.5,4747.0,17541,2023,24896310.28571429,4989.620254660097,4747.0
19989,570.5247418906056,104.0,68739,10,2066620.7670237417,1437.5746126805877,104.0,57365740.69492568,2965375.0,3724947711,0,2.632206739051544e+16,162240769.81608364,2965375.0,49829978.30907227,1849915.0,4219814040,0,1.965318942214664e+16,140189833.51922008,1849915.0
19991,27.166666666666668,30.5,42,12,130.96666666666667,11.444066876188144,30.5,462.8333333333333,350.0,1027,350,76388.16666666667,276.38409264403526,350.0,3607.3333333333335,1354.0,14873,1354,30459659.06666667,5519.02700361818,1354.0
19998,152.33333333333334,47.5,771,11,46886.705882352944,216.53338283588732,47.5,62304.555555555555,4153.5,443703,0,11910195150.849674,109133.84053926478,4153.5,19172.0,3633.5,91901,8,776158671.7647059,27859.624400998408,3633.5
20001,54.0,27.5,547,10,4760.702222222222,68.99784215627487,27.5,47722.238938053095,1422.5,10160396,0,456551238530.36926,675685.7542751433,1422.5,3813.5176991150443,1817.5,22924,4,20746460.899685346,4554.82830627954,1817.5
20010,426.1968911917098,286.0,3022,10,235796.59644861842,485.58891713940346,286.0,2261.0,1785.0,12862,0,4019708.3958333335,2004.9210447878822,1785.0,6236.927461139896,4302.0,35367,172,36880592.63012738,6072.93937316415,4302.0
20011,445.8288905671636,102.0,42177,10,1181081.9561201488,1086.7759456852864,102.0,19923759.914697025,693391.0,3312887658,0,5152788313305854.0,71782924.94253668,693391.0,2023379.8798448527,13028.0,1810801414,0,450731414540943.4,21230436.042176414,13028.0
20014,193.0,144.0,304,131,9283.0,96.34832639957997,144.0,305.6666666666667,262.0,524,131,40042.33333333333,200.105805346405,262.0,1200.6666666666667,1051.0,1949,602,470402.3333333333,685.8588290117241,1051.0
20033,300.6792452830189,162.5,1765,10,121891.82108207842,349.13009191715116,162.5,87892.65408805032,51369.0,861870,0,12502584549.103943,111814.95673255857,51369.0,23344.827044025158,9362.0,791041,0,4366465816.742858,66079.23892375622,9362.0
20038,266.8201438848921,139.0,3426,10,157188.48739059293,396.47003340806594,139.0,1028630.1115107914,937082.5,6482715,0,1223378120265.2617,1106064.2478017549,937082.5,21437.712230215828,15025.5,208426,14,561703917.9818715,23700.293626490613,15025.5
20042,40.526315789473685,17.0,207,10,2846.374269005848,53.35142237097197,17.0,92139.0,3779.0,1629626,168,138681901021.7778,372400.1893417588,3779.0,3448.0526315789475,1810.0,15439,907,14282069.274853803,3779.162509717438,1810.0
20046,231.0748080699875,29.0,38687,10,1773829.9603902006,1331.8520790201142,29.0,237179.94237636137,3883.5,147107983,0,2800448513601.69,1673454.0667737762,3883.5,13381.386984467059,2710.0,3610889,0,5026817581.958701,70900.0534693642,2710.0
20065,96.51515151515152,48.5,823,10,20257.992135091383,142.33057343765387,48.5,215857.0606060606,35625.5,7690301,0,792109232764.1334,890005.1869310276,35625.5,7230.833333333333,4436.5,69734,14,98149598.36895671,9907.047913932622,4436.5
20070,51.827586206896555,33.0,238,10,2082.632718524458,45.635870962702775,33.0,43571.471264367814,265.0,3322213,0,126898241925.94974,356227.7949935262,265.0,1963.5057471264367,580.0,20411,14,13777430.95054798,3711.7961892523113,580.0
20073,23.666666666666668,23.0,29,19,25.333333333333336,5.033222956847167,23.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
20074,515.6964285714286,307.5,2597,10,303684.6457528958,551.0758983596504,307.5,776685.6071428572,341080.5,7323780,3477,1552254380808.7095,1245895.0119527364,341080.5,106772.17857142857,56877.0,777028,1700,16777544504.616467,129528.16104853981,56877.0
20082,47.61776061776062,18.0,1428,10,16399.678908144033,128.06123108944422,18.0,11051.011583011583,409.0,799637,0,5038538999.11227,70982.66689208198,409.0,3392.5830115830117,1324.0,157800,0,125617645.70916767,11207.927806207876,1324.0
20084,422.8541666666667,329.0,1510,15,151855.6591312057,389.6866165667044,329.0,136862.1875,95855.0,1648696,24,66440156533.474724,257759.88154380178,95855.0,12806.5625,2757.0,342037,0,2589589687.0172873,50888.01123071413,2757.0
20085,551.9520451339915,44.0,26822,10,4462932.989222509,2112.5654993922694,44.0,84162.65585331453,462.0,8992244,0,577663979394.7489,760042.0905415363,462.0,2244.6713681241185,1282.0,38612,0,9230340.639023695,3038.14756702562,1282.0
20087,265.0,84.0,720,17,93161.14285714286,305.223103413131,84.0,152.5,152.5,305,0,26578.571428571428,163.02935756657888,152.5,2065.5,1487.5,5278,1153,1999071.142857143,1413.8851236423498,1487.5
20089,118.27445394112061,51.0,2401,10,37581.04152358461,193.85830269447993,51.0,1022704.5878442546,152960.0,117240928,0,19238435893265.11,4386164.143447565,152960.0,20856.657169990503,10617.0,1690564,0,3966313097.885206,62978.67176977621,10617.0
20090,51.3812893081761,29.0,1236,10,5562.3950233560445,74.58146568254102,29.0,57726.08490566038,8998.5,11951720,0,252817262090.0321,502809.36953285994,8998.5,5352.889150943396,5390.5,57174,0,16684152.100212634,4084.6238627580674,5390.5
20109,41.92857142857143,26.5,184,10,2102.379120879121,45.851707938517634,26.5,47768.5,44354.0,111384,8256,868044193.1923077,29462.589723110013,44354.0,2117.285714285714,2053.0,5185,129,2163930.989010989,1471.0305873811697,2053.0
20113,186.62794716456452,81.0,18690,10,107598.13078178858,328.02154011861563,81.0,1225212.409494488,262933.0,352702520,0,15928067121831.137,3990998.2613164764,262933.0,29246.36839805343,12989.0,8572510,0,4468593121.64534,66847.53639174251,12989.0
20144,462.0890052356021,188.0,3844,10,437899.3341416366,661.7396271507673,188.0,75210.79057591622,20227.0,2286835,0,41200979866.68224,202980.24501581982,20227.0,29246.178010471205,12918.0,342752,184,1895373624.694461,43535.888927348904,12918.0
20169,45.925925925925924,24.0,149,10,2076.3789173789173,45.56730096658038,24.0,238961.22222222222,77476.0,1895315,0,174078219025.5641,417226.8196383882,77476.0,2757.3333333333335,1443.0,22728,30,18746458.999999996,4329.7181201551675,1443.0
20171,47.95347046655941,30.0,25463,10,43592.78962757492,208.7888637537331,30.0,408235.60451620317,60633.0,95597169,0,3564608702251.5884,1888017.1350524307,60633.0,9766.664398988738,8084.0,736494,0,172304791.32703432,13126.491965755144,8084.0
20174,184.66176470588235,126.0,1214,10,44699.89881474977,211.4235058236188,126.0,132499.82352941178,68300.0,889683,840,33185360926.416145,182168.49597670874,68300.0,28378.632352941175,28709.0,104232,1268,447774046.2658033,21160.67216006626,28709.0
20202,99.85483870967742,41.5,1045,10,25879.198269079465,160.87012857917242,41.5,662446.4354838709,4676.0,16438983,0,5418985317777.043,2327871.413497112,4676.0,2845.064516129032,2593.0,13500,0,4049567.7844217145,2012.3537920608578,2593.0
20205,218.39175257731958,82.0,1523,10,98651.17826460482,314.0878511891296,82.0,2500601.0515463916,653437.0,44798027,70,35722984213841.56,5976870.771050815,653437.0,34605.87628865979,15640.0,394384,0,3825076732.7345347,61847.204728544806,15640.0
20215,175.04484304932734,94.0,1320,10,47702.7285250128,218.4095431179984,94.0,81116.177877429,16837.0,9806426,0,155592292733.50275,394451.88899725495,16837.0,20854.007473841553,12120.0,173598,0,533572276.7170093,23099.18346429175,12120.0
20218,146.85714285714286,65.0,1213,12,95681.05494505494,309.3235441169245,65.0,62325.78571428572,54008.0,201288,0,3427750940.642857,58546.99770819044,54008.0,40290.5,29012.0,111109,12513,703152791.8076923,26517.02833666873,29012.0
20221,197.66666666666666,215.0,517,11,23921.666666666664,154.66630747084727,215.0,19020.133333333335,750.0,94498,0,1332270486.5523813,36500.28063662499,750.0,5830.933333333333,2199.0,21204,626,48547743.49523809,6967.621078620599,2199.0
20223,54.5,21.5,215,11,6275.5,79.21805349792432,21.5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
20227,225.3383692512775,70.0,23493,10,302405.986742031,549.914526760324,70.0,4610782.0857587205,454767.0,412673778,0,236676205457215.22,15384284.366106056,454767.0,1942121.4967044361,77520.0,701507155,0,163504062817349.8,12786870.720287658,77520.0
20228,50.35064935064935,31.0,337,10,2765.7043745727947,52.58996458044818,31.0,449425.85714285716,14158.0,14332011,0,4154623561873.019,2038289.3714762433,14158.0,21225.38961038961,10225.0,117210,37,620266666.7146273,24905.15341680567,10225.0
20258,66.38832997987927,32.0,1240,10,12415.274299019928,111.42384977651744,32.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
20269,103.63795853269538,51.0,889,10,18868.895873142053,137.3640996517724,51.0,18567026.183413077,4572056.0,286744614,0,1334631687296507.0,36532611.28493975,4572056.0,31198.49441786284,15405.0,347163,0,1957109881.620976,44239.23464099459,15405.0
20271,405.29025069637885,216.0,5300,10,271004.7969784769,520.5812107428359,216.0,78126.50863509749,16681.0,21741264,0,816552047247.1621,903632.6948750593,16681.0,10046.964902506963,7444.0,64715,8,93283047.37613656,9658.314934611346,7444.0
20276,834.4857142857143,579.0,6640,10,1134661.2714285706,1065.2048025748713,579.0,184030.69523809524,19713.0,7110688,61,945874251890.4263,972560.6674600954,19713.0,2970.5333333333333,2242.0,12458,0,5921022.193589742,2433.315062541171,2242.0
20281,106.71489361702127,71.0,739,10,12840.86281142026,113.31753090947693,71.0,1557.0,434.0,59649,173,53573251.22222218,7319.375056807936,434.0,1294.6170212765958,1203.0,8515,0,1042273.7244953626,1020.9180792283789,1203.0
20285,69.70967741935483,33.0,271,12,5298.9307244844,72.79375470797203,33.0,829067.6935483871,32085.0,11071458,0,5034915147524.217,2243861.659622584,32085.0,46988.01612903226,32767.0,287663,0,3211286001.524326,56668.20979636048,32767.0
20293,105.38704318936877,52.0,2327,10,26206.074491307874,161.88290364120564,52.0,268970.8161683278,98217.0,6415029,0,255364079173.0432,505335.61043433624,98217.0,41790.33222591362,9807.0,1054809,8,18333659630.70286,135401.84500479623,9807.0
20300,81.85714285714286,51.0,200,15,5480.809523809524,74.03248965021724,51.0,362820.14285714284,31036.0,1190228,188,317419452627.1429,563399.9047099164,31036.0,3024.1428571428573,2591.0,5943,0,5364039.142857143,2316.039538275878,2591.0
20315,259.3997814368426,91.0,30559,10,176887.82806795905,420.5803467447796,91.0,190989.75486250487,115469.0,21308555,0,65737196642.46574,256392.6610542231,115469.0,56925.411256002604,39395.0,1457733,0,4994718333.911289,70673.32123164504,39395.0
20317,48.57142857142857,36.0,137,17,1770.952380952381,42.08268504922637,36.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
20321,399.82545454545453,186.5,5288,10,312537.554177844,559.0505828436673,186.5,187420.42545454545,57222.5,15449380,0,907516923215.8284,952636.8265062129,57222.5,16137.01090909091,10379.5,144839,0,325549078.1200996,18042.978637688946,10379.5
20336,55.8,37.0,157,16,3281.7,57.28612397430987,37.0,19840.0,4479.0,63892,118,718448700.5,26803.893383238188,4479.0,5624.8,3322.0,13143,91,28523860.700000003,5340.773417773872,3322.0
20343,58.45454545454545,24.0,272,11,4286.505681818182,65.47141117937036,24.0,80390.9696969697,9429.0,608617,308,24885785654.467808,157752.2920735791,9429.0,6284.090909090909,3827.0,58403,365,104548795.89772727,10224.910556954876,3827.0
20348,33.7,19.5,142,10,1043.6655172413791,32.30581243741409,19.5,19215.233333333334,12787.5,114228,4165,538700736.8057469,23209.92754848121,12787.5,3913.866666666667,2785.5,23781,576,22844835.085057467,4779.627086400933,2785.5
20357,52.943396226415096,38.0,289,10,2305.117028898972,48.01163430772766,38.0,124782.02515723271,49061.0,1642050,0,52262082966.214554,228609.01768349943,49061.0,7072.327044025157,6691.0,32241,0,22835261.80375766,4778.625514073859,6691.0
20368,72.79763428088629,44.0,36158,10,34306.78418317215,185.2209064419353,44.0,1096575.8775997502,96558.0,76266402,0,15081620677379.44,3883506.235012304,96558.0,38063.348257853584,32622.0,4037671,0,2162128561.215098,46498.69418827907,32622.0
20374,226.13669950738915,81.0,6917,10,166513.87894741644,408.0611215828046,81.0,242237.06403940887,30724.5,73868994,0,8982500523960.768,2997082.0015409603,30724.5,1226.2783251231526,874.0,17991,0,2422361.683228755,1556.3938072444116,874.0
20377,84.31818181818181,65.5,745,10,8138.702194357367,90.21475596795331,65.5,789214.5454545454,611959.0,3639988,0,479548981200.89465,692494.7517497116,611959.0,28468.988636363636,26309.0,106901,40,450862739.3217085,21233.528659215088,26309.0
20389,156.19354838709677,51.0,1124,10,67396.22795698924,259.60783492989816,51.0,377596.2580645161,77254.0,5647265,0,1317810614553.731,1147959.326175684,77254.0,8729.064516129032,2572.0,74283,443,230260564.92903227,15174.339027747874,2572.0
20394,80.55587668593449,42.0,1568,10,14686.635007213792,121.18842769511366,42.0,305271.5166987797,26258.5,36507726,0,1864335231322.279,1365406.6175767125,26258.5,11002.848747591523,6159.5,233297,0,294391707.32404745,17157.846814913795,6159.5
20406,370.5301204819277,262.0,3624,11,220498.10578900966,469.572258325606,262.0,1271.2409638554218,867.0,16423,0,3956852.794886864,1989.1839519981213,867.0,4675.9277108433735,3465.0,26345,258,16033261.60446665,4004.155541992175,3465.0
20413,146.01008403361345,71.0,3047,10,45852.358642649866,214.1316385839558,71.0,907157.8722689076,239710.0,21547387,0,3531300763361.885,1879175.5541624855,239710.0,65292.01176470588,29508.0,1051470,0,12354120909.54752,111149.09315665836,29508.0
20428,144.46503496503496,74.5,1637,10,36606.66368543738,191.32867972532864,74.5,2750264.6748251747,263890.0,64570731,0,61759120971065.03,7858697.154812942,263890.0,62585.28671328671,18322.0,2878259,198,36338617170.35258,190626.9056832025,18322.0
20438,38.125,26.0,299,10,1428.5453795379542,37.796102703029504,26.0,4570619.805921053,287650.0,69972241,0,90906561304845.16,9534493.237967351,287650.0,24116.980263157893,13831.0,314361,0,1402075685.6233716,37444.301110093795,13831.0
20446,37.0,37.0,37,37,,,37.0,428.0,428.0,428,428,,,428.0,96.0,96.0,96,96,,,96.0
20448,358.81060606060606,123.0,1728,10,202874.4905736757,450.41590843760804,123.0,161498.87121212122,107511.5,838590,0,33894141646.479485,184103.61660347547,107511.5,58786.15909090909,4278.0,469787,80,10260828543.798925,101295.74790581748,4278.0
20452,129.6,80.0,251,33,9447.3,97.19722218252947,80.0,9284971.8,4857823.0,22773236,425161,85753750680910.7,9260332.104245003,4857823.0,40933.6,44085.0,89755,4926,1093207318.8,33063.685801797714,44085.0
20459,252.82135922330096,106.0,6480,10,179179.13775592312,423.2955678434669,106.0,6129645.916504854,498240.0,390650765,0,389419159287142.1,19733706.172109235,498240.0,103868.16828478964,34755.0,2354823,0,36436643996.7774,190883.84949171942,34755.0
